"hgnc_symbol","entrezgene_id","go_id","name_1006","namespace_1003"
"ITGAM",3684,"GO_0001540","amyloid-beta binding","molecular_function"
"ITGAM",3684,"GO_0031072","heat shock protein binding","molecular_function"
"ITGAM",3684,"GO_0038024","cargo receptor activity","molecular_function"
"ITGAM",3684,"GO_0001851","complement component C3b binding","molecular_function"
"ITGAM",3684,"GO_0044877","protein-containing complex binding","molecular_function"
"ITGB1",3688,"GO_0038023","signaling receptor activity","molecular_function"
"ITGB1",3688,"GO_0005515","protein binding","molecular_function"
"ITGB1",3688,"GO_0046872","metal ion binding","molecular_function"
"ITGB1",3688,"GO_0045296","cadherin binding","molecular_function"
"ITGB1",3688,"GO_0001968","fibronectin binding","molecular_function"
"ITGB1",3688,"GO_0005178","integrin binding","molecular_function"
"ITGB1",3688,"GO_0002020","protease binding","molecular_function"
"ITGB1",3688,"GO_0046982","protein heterodimerization activity","molecular_function"
"ITGB1",3688,"GO_0044877","protein-containing complex binding","molecular_function"
"ITGB1",3688,"GO_0003779","actin binding","molecular_function"
"ITGB1",3688,"GO_0001618","virus receptor activity","molecular_function"
"ITGB1",3688,"GO_0015026","coreceptor activity","molecular_function"
"ITGB1",3688,"GO_0098639","collagen binding involved in cell-matrix adhesion","molecular_function"
"ITGB1",3688,"GO_0050839","cell adhesion molecule binding","molecular_function"
"ITGB1",3688,"GO_0019960","C-X3-C chemokine binding","molecular_function"
"ITGB1",3688,"GO_0043236","laminin binding","molecular_function"
"ITGB1",3688,"GO_1990782","protein tyrosine kinase binding","molecular_function"
"ITGB2",3689,"GO_0038023","signaling receptor activity","molecular_function"
"ITGB2",3689,"GO_0005515","protein binding","molecular_function"
"ITGB2",3689,"GO_0046872","metal ion binding","molecular_function"
"ITGB2",3689,"GO_0019901","protein kinase binding","molecular_function"
"ITGB2",3689,"GO_0005178","integrin binding","molecular_function"
"ITGB2",3689,"GO_0001540","amyloid-beta binding","molecular_function"
"ITGB2",3689,"GO_0050839","cell adhesion molecule binding","molecular_function"
"ITGB2",3689,"GO_0031072","heat shock protein binding","molecular_function"
"ITGB2",3689,"GO_0038024","cargo receptor activity","molecular_function"
"ITGB2",3689,"GO_0001851","complement component C3b binding","molecular_function"
"ITGB2",3689,"GO_0030369","ICAM-3 receptor activity","molecular_function"
"ITGB2",3689,"GO_0044877","protein-containing complex binding","molecular_function"
"JAK1",3716,"GO_0005524","ATP binding","molecular_function"
"JAK1",3716,"GO_0004672","protein kinase activity","molecular_function"
"JAK1",3716,"GO_0004713","protein tyrosine kinase activity","molecular_function"
"JAK1",3716,"GO_0004715","non-membrane spanning protein tyrosine kinase activity","molecular_function"
"JAK1",3716,"GO_0046872","metal ion binding","molecular_function"
"JAK1",3716,"GO_0000166","nucleotide binding","molecular_function"
"JAK1",3716,"GO_0016301","kinase activity","molecular_function"
"JAK1",3716,"GO_0016740","transferase activity","molecular_function"
"JAK1",3716,"GO_0031625","ubiquitin protein ligase binding","molecular_function"
"JAK1",3716,"GO_0005515","protein binding","molecular_function"
"JAK1",3716,"GO_0005131","growth hormone receptor binding","molecular_function"
"JAK1",3716,"GO_0019903","protein phosphatase binding","molecular_function"
"JAK1",3716,"GO_0005126","cytokine receptor binding","molecular_function"
"JAK1",3716,"GO_0031730","CCR5 chemokine receptor binding","molecular_function"
"JAK2",3717,"GO_0005524","ATP binding","molecular_function"
"JAK2",3717,"GO_0004672","protein kinase activity","molecular_function"
"JAK2",3717,"GO_0004713","protein tyrosine kinase activity","molecular_function"
"JAK2",3717,"GO_0004715","non-membrane spanning protein tyrosine kinase activity","molecular_function"
"JAK2",3717,"GO_0042393","histone binding","molecular_function"
"JAK2",3717,"GO_0000166","nucleotide binding","molecular_function"
"JAK2",3717,"GO_0016301","kinase activity","molecular_function"
"JAK2",3717,"GO_0016740","transferase activity","molecular_function"
"JAK2",3717,"GO_0046872","metal ion binding","molecular_function"
"JAK2",3717,"GO_0005515","protein binding","molecular_function"
"JAK2",3717,"GO_0005102","signaling receptor binding","molecular_function"
"JAK2",3717,"GO_0042802","identical protein binding","molecular_function"
"JAK2",3717,"GO_0020037","heme binding","molecular_function"
"JAK2",3717,"GO_0005131","growth hormone receptor binding","molecular_function"
"JAK2",3717,"GO_0042169","SH2 domain binding","molecular_function"
"JAK2",3717,"GO_0019901","protein kinase binding","molecular_function"
"JAK2",3717,"GO_0005126","cytokine receptor binding","molecular_function"
"JAK2",3717,"GO_0005143","interleukin-12 receptor binding","molecular_function"
"JAK2",3717,"GO_0008022","protein C-terminus binding","molecular_function"
"JAK2",3717,"GO_0031702","type 1 angiotensin receptor binding","molecular_function"
"JAK2",3717,"GO_0033130","acetylcholine receptor binding","molecular_function"
"JAK2",3717,"GO_0035401","histone kinase activity (H3-Y41 specific)","molecular_function"
"JAK2",3717,"GO_0043548","phosphatidylinositol 3-kinase binding","molecular_function"
"JAK2",3717,"GO_0043560","insulin receptor substrate binding","molecular_function"
"JAK2",3717,"GO_0051428","peptide hormone receptor binding","molecular_function"
"JUN",3725,"GO_0003723","RNA binding","molecular_function"
"JUN",3725,"GO_0003677","DNA binding","molecular_function"
"JUN",3725,"GO_0031625","ubiquitin protein ligase binding","molecular_function"
"JUN",3725,"GO_0003700","DNA-binding transcription factor activity","molecular_function"
"JUN",3725,"GO_0005096","GTPase activator activity","molecular_function"
"JUN",3725,"GO_0005515","protein binding","molecular_function"
"JUN",3725,"GO_0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","molecular_function"
"JUN",3725,"GO_0019899","enzyme binding","molecular_function"
"JUN",3725,"GO_0042802","identical protein binding","molecular_function"
"JUN",3725,"GO_0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function"
"JUN",3725,"GO_0000976","transcription cis-regulatory region binding","molecular_function"
"JUN",3725,"GO_1990837","sequence-specific double-stranded DNA binding","molecular_function"
"JUN",3725,"GO_0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","molecular_function"
"JUN",3725,"GO_0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","molecular_function"
"JUN",3725,"GO_0003690","double-stranded DNA binding","molecular_function"
"JUN",3725,"GO_0070412","R-SMAD binding","molecular_function"
"JUN",3725,"GO_0061629","RNA polymerase II-specific DNA-binding transcription factor binding","molecular_function"
"JUN",3725,"GO_0044389","ubiquitin-like protein ligase binding","molecular_function"
"JUN",3725,"GO_0140296","general transcription initiation factor binding","molecular_function"
"JUN",3725,"GO_0035497","cAMP response element binding","molecular_function"
"JUN",3725,"GO_0003682","chromatin binding","molecular_function"
"KNG1",3827,"GO_0004869","cysteine-type endopeptidase inhibitor activity","molecular_function"
"KNG1",3827,"GO_0008270","zinc ion binding","molecular_function"
"KNG1",3827,"GO_0005515","protein binding","molecular_function"
"KNG1",3827,"GO_0008201","heparin binding","molecular_function"
"KNG1",3827,"GO_0005102","signaling receptor binding","molecular_function"
"KNG1",3827,"GO_0030414","peptidase inhibitor activity","molecular_function"
"KNG1",3827,"GO_0004866","endopeptidase inhibitor activity","molecular_function"
"MAP2K4",6416,"GO_0005524","ATP binding","molecular_function"
"MAP2K4",6416,"GO_0004672","protein kinase activity","molecular_function"
"MAP2K4",6416,"GO_0000166","nucleotide binding","molecular_function"
"MAP2K4",6416,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAP2K4",6416,"GO_0016301","kinase activity","molecular_function"
"MAP2K4",6416,"GO_0016740","transferase activity","molecular_function"
"MAP2K4",6416,"GO_0004713","protein tyrosine kinase activity","molecular_function"
"MAP2K4",6416,"GO_0005515","protein binding","molecular_function"
"MAP2K4",6416,"GO_0106310","protein serine kinase activity","molecular_function"
"MAP2K4",6416,"GO_0060090","molecular adaptor activity","molecular_function"
"MAP2K4",6416,"GO_0004708","MAP kinase kinase activity","molecular_function"
"MAP2K4",6416,"GO_0008545","JUN kinase kinase activity","molecular_function"
"MAP3K7",6885,"GO_0005524","ATP binding","molecular_function"
"MAP3K7",6885,"GO_0000287","magnesium ion binding","molecular_function"
"MAP3K7",6885,"GO_0004672","protein kinase activity","molecular_function"
"MAP3K7",6885,"GO_0004709","MAP kinase kinase kinase activity","molecular_function"
"MAP3K7",6885,"GO_0046872","metal ion binding","molecular_function"
"MAP3K7",6885,"GO_0000166","nucleotide binding","molecular_function"
"MAP3K7",6885,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAP3K7",6885,"GO_0016301","kinase activity","molecular_function"
"MAP3K7",6885,"GO_0016740","transferase activity","molecular_function"
"MAP3K7",6885,"GO_0004707","MAP kinase activity","molecular_function"
"MAP3K7",6885,"GO_0042802","identical protein binding","molecular_function"
"MAP3K7",6885,"GO_0005515","protein binding","molecular_function"
"MAP3K7",6885,"GO_0106310","protein serine kinase activity","molecular_function"
"MAP3K7",6885,"GO_0097110","scaffold protein binding","molecular_function"
"MAP3K7",6885,"GO_0008349","MAP kinase kinase kinase kinase activity","molecular_function"
"MAP3K7",6885,"GO_0030971","receptor tyrosine kinase binding","molecular_function"
"MAPK1",5594,"GO_0005524","ATP binding","molecular_function"
"MAPK1",5594,"GO_0004672","protein kinase activity","molecular_function"
"MAPK1",5594,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK1",5594,"GO_0000166","nucleotide binding","molecular_function"
"MAPK1",5594,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK1",5594,"GO_0016301","kinase activity","molecular_function"
"MAPK1",5594,"GO_0016740","transferase activity","molecular_function"
"MAPK1",5594,"GO_0003677","DNA binding","molecular_function"
"MAPK1",5594,"GO_0005515","protein binding","molecular_function"
"MAPK1",5594,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK1",5594,"GO_0042802","identical protein binding","molecular_function"
"MAPK1",5594,"GO_0008353","RNA polymerase II CTD heptapeptide repeat kinase activity","molecular_function"
"MAPK1",5594,"GO_0019902","phosphatase binding","molecular_function"
"MAPK1",5594,"GO_0001784","phosphotyrosine residue binding","molecular_function"
"MAPK1",5594,"GO_0004708","MAP kinase kinase activity","molecular_function"
"MAPK10",5602,"GO_0005524","ATP binding","molecular_function"
"MAPK10",5602,"GO_0004672","protein kinase activity","molecular_function"
"MAPK10",5602,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK10",5602,"GO_0000166","nucleotide binding","molecular_function"
"MAPK10",5602,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK10",5602,"GO_0016301","kinase activity","molecular_function"
"MAPK10",5602,"GO_0016740","transferase activity","molecular_function"
"MAPK10",5602,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK10",5602,"GO_0005515","protein binding","molecular_function"
"MAPK10",5602,"GO_0004705","JUN kinase activity","molecular_function"
"MAPK10",5602,"GO_0004708","MAP kinase kinase activity","molecular_function"
"MAPK11",5600,"GO_0005524","ATP binding","molecular_function"
"MAPK11",5600,"GO_0004672","protein kinase activity","molecular_function"
"MAPK11",5600,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK11",5600,"GO_0000166","nucleotide binding","molecular_function"
"MAPK11",5600,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK11",5600,"GO_0016301","kinase activity","molecular_function"
"MAPK11",5600,"GO_0016740","transferase activity","molecular_function"
"MAPK11",5600,"GO_0005515","protein binding","molecular_function"
"MAPK11",5600,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK11",5600,"GO_0019211","phosphatase activator activity","molecular_function"
"MAPK11",5600,"GO_0140537","transcription regulator activator activity","molecular_function"
"MAPK12",6300,"GO_0005524","ATP binding","molecular_function"
"MAPK12",6300,"GO_0004672","protein kinase activity","molecular_function"
"MAPK12",6300,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK12",6300,"GO_0046872","metal ion binding","molecular_function"
"MAPK12",6300,"GO_0000166","nucleotide binding","molecular_function"
"MAPK12",6300,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK12",6300,"GO_0016301","kinase activity","molecular_function"
"MAPK12",6300,"GO_0016740","transferase activity","molecular_function"
"MAPK12",6300,"GO_0005515","protein binding","molecular_function"
"MAPK12",6300,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK12",6300,"GO_0000287","magnesium ion binding","molecular_function"
"MAPK13",5603,"GO_0005524","ATP binding","molecular_function"
"MAPK13",5603,"GO_0004672","protein kinase activity","molecular_function"
"MAPK13",5603,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK13",5603,"GO_0000166","nucleotide binding","molecular_function"
"MAPK13",5603,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK13",5603,"GO_0016301","kinase activity","molecular_function"
"MAPK13",5603,"GO_0016740","transferase activity","molecular_function"
"MAPK13",5603,"GO_0005515","protein binding","molecular_function"
"MAPK13",5603,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK14",1432,"GO_0005524","ATP binding","molecular_function"
"MAPK14",1432,"GO_0004672","protein kinase activity","molecular_function"
"MAPK14",1432,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK14",1432,"GO_0016301","kinase activity","molecular_function"
"MAPK14",1432,"GO_0000166","nucleotide binding","molecular_function"
"MAPK14",1432,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK14",1432,"GO_0016740","transferase activity","molecular_function"
"MAPK14",1432,"GO_0005515","protein binding","molecular_function"
"MAPK14",1432,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK14",1432,"GO_0019211","phosphatase activator activity","molecular_function"
"MAPK14",1432,"GO_0051525","NFAT protein binding","molecular_function"
"MAPK14",1432,"GO_0140537","transcription regulator activator activity","molecular_function"
"MAPK14",1432,"GO_0019903","protein phosphatase binding","molecular_function"
"MAPK14",1432,"GO_0019899","enzyme binding","molecular_function"
"MAPK14",1432,"GO_0004708","MAP kinase kinase activity","molecular_function"
"MAPK14",1432,"GO_0048273","mitogen-activated protein kinase p38 binding","molecular_function"
"MAPK3",5595,"GO_0005524","ATP binding","molecular_function"
"MAPK3",5595,"GO_0004672","protein kinase activity","molecular_function"
"MAPK3",5595,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK3",5595,"GO_0000166","nucleotide binding","molecular_function"
"MAPK3",5595,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK3",5595,"GO_0016301","kinase activity","molecular_function"
"MAPK3",5595,"GO_0016740","transferase activity","molecular_function"
"MAPK3",5595,"GO_0005515","protein binding","molecular_function"
"MAPK3",5595,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK3",5595,"GO_0042802","identical protein binding","molecular_function"
"MAPK3",5595,"GO_0019902","phosphatase binding","molecular_function"
"MAPK3",5595,"GO_0001784","phosphotyrosine residue binding","molecular_function"
"MAPK3",5595,"GO_0004708","MAP kinase kinase activity","molecular_function"
"MAPK3",5595,"GO_0140297","DNA-binding transcription factor binding","molecular_function"
"MAPK8",5599,"GO_0005524","ATP binding","molecular_function"
"MAPK8",5599,"GO_0004672","protein kinase activity","molecular_function"
"MAPK8",5599,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK8",5599,"GO_0000166","nucleotide binding","molecular_function"
"MAPK8",5599,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK8",5599,"GO_0016301","kinase activity","molecular_function"
"MAPK8",5599,"GO_0016740","transferase activity","molecular_function"
"MAPK8",5599,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK8",5599,"GO_0005515","protein binding","molecular_function"
"MAPK8",5599,"GO_0019903","protein phosphatase binding","molecular_function"
"MAPK8",5599,"GO_0019899","enzyme binding","molecular_function"
"MAPK8",5599,"GO_0042826","histone deacetylase binding","molecular_function"
"MAPK8",5599,"GO_0004705","JUN kinase activity","molecular_function"
"MAPK8",5599,"GO_0035033","histone deacetylase regulator activity","molecular_function"
"MAPK8",5599,"GO_0120283","protein serine/threonine kinase binding","molecular_function"
"MAPK9",5601,"GO_0005524","ATP binding","molecular_function"
"MAPK9",5601,"GO_0004672","protein kinase activity","molecular_function"
"MAPK9",5601,"GO_0004707","MAP kinase activity","molecular_function"
"MAPK9",5601,"GO_0000166","nucleotide binding","molecular_function"
"MAPK9",5601,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"MAPK9",5601,"GO_0016301","kinase activity","molecular_function"
"MAPK9",5601,"GO_0016740","transferase activity","molecular_function"
"MAPK9",5601,"GO_0005515","protein binding","molecular_function"
"MAPK9",5601,"GO_0106310","protein serine kinase activity","molecular_function"
"MAPK9",5601,"GO_0004705","JUN kinase activity","molecular_function"
"MAPK9",5601,"GO_0004712","protein serine/threonine/tyrosine kinase activity","molecular_function"
"MARCKSL1",65108,"GO_0005516","calmodulin binding","molecular_function"
"MARCKSL1",65108,"GO_0003779","actin binding","molecular_function"
"MARCKSL1",65108,"GO_0005515","protein binding","molecular_function"
"MARCKSL1",65108,"GO_0051015","actin filament binding","molecular_function"
"MYD88",4615,"GO_0005515","protein binding","molecular_function"
"MYD88",4615,"GO_0070976","TIR domain binding","molecular_function"
"MYD88",4615,"GO_0042802","identical protein binding","molecular_function"
"MYD88",4615,"GO_0043621","protein self-association","molecular_function"
"MYD88",4615,"GO_0005123","death receptor binding","molecular_function"
"MYD88",4615,"GO_0035325","Toll-like receptor binding","molecular_function"
"MYD88",4615,"GO_0005102","signaling receptor binding","molecular_function"
"MYD88",4615,"GO_0005121","Toll binding","molecular_function"
"MYD88",4615,"GO_0005149","interleukin-1 receptor binding","molecular_function"
"MYD88",4615,"GO_0140674","ATP-dependent histone chaperone activity","molecular_function"
"NCF1",653361,"GO_0005515","protein binding","molecular_function"
"NCF1",653361,"GO_0016176","superoxide-generating NADPH oxidase activator activity","molecular_function"
"NCF1",653361,"GO_0035091","phosphatidylinositol binding","molecular_function"
"NCF1",653361,"GO_0008289","lipid binding","molecular_function"
"NCF1",653361,"GO_0043325","phosphatidylinositol-3,4-bisphosphate binding","molecular_function"
"NCF1",653361,"GO_0009055","electron transfer activity","molecular_function"
"NCF1",653361,"GO_0017124","SH3 domain binding","molecular_function"
"NCF1",653361,"GO_0016175","superoxide-generating NAD(P)H oxidase activity","molecular_function"
"NCF2",4688,"GO_0005515","protein binding","molecular_function"
"NCF2",4688,"GO_0016176","superoxide-generating NADPH oxidase activator activity","molecular_function"
"NCF2",4688,"GO_0016175","superoxide-generating NAD(P)H oxidase activity","molecular_function"
"NCF2",4688,"GO_0031267","small GTPase binding","molecular_function"
"NCF2",4688,"GO_0008022","protein C-terminus binding","molecular_function"
"NCF2",4688,"GO_0009055","electron transfer activity","molecular_function"
"NCF4",4689,"GO_0005515","protein binding","molecular_function"
"NCF4",4689,"GO_0016176","superoxide-generating NADPH oxidase activator activity","molecular_function"
"NCF4",4689,"GO_0035091","phosphatidylinositol binding","molecular_function"
"NCF4",4689,"GO_0008289","lipid binding","molecular_function"
"NCF4",4689,"GO_0032266","phosphatidylinositol-3-phosphate binding","molecular_function"
"NFKB1",4790,"GO_0003677","DNA binding","molecular_function"
"NFKB1",4790,"GO_0005515","protein binding","molecular_function"
"NFKB1",4790,"GO_0003700","DNA-binding transcription factor activity","molecular_function"
"NFKB1",4790,"GO_0042802","identical protein binding","molecular_function"
"NFKB1",4790,"GO_0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","molecular_function"
"NFKB1",4790,"GO_0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function"
"NFKB1",4790,"GO_0000976","transcription cis-regulatory region binding","molecular_function"
"NFKB1",4790,"GO_0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","molecular_function"
"NFKB1",4790,"GO_0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","molecular_function"
"NFKB1",4790,"GO_0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","molecular_function"
"NFKB1",4790,"GO_0042805","actinin binding","molecular_function"
"NFKB1",4790,"GO_0003682","chromatin binding","molecular_function"
"NFKB1",4790,"GO_0003712","transcription coregulator activity","molecular_function"
"NFKB1",4790,"GO_0043565","sequence-specific DNA binding","molecular_function"
"NFKBIA",4792,"GO_0005515","protein binding","molecular_function"
"NFKBIA",4792,"GO_0031625","ubiquitin protein ligase binding","molecular_function"
"NFKBIA",4792,"GO_0019899","enzyme binding","molecular_function"
"NFKBIA",4792,"GO_0042802","identical protein binding","molecular_function"
"NFKBIA",4792,"GO_0051059","NF-kappaB binding","molecular_function"
"NFKBIA",4792,"GO_0008139","nuclear localization sequence binding","molecular_function"
"NFKBIB",4793,"GO_0005515","protein binding","molecular_function"
"NFKBIB",4793,"GO_0003713","transcription coactivator activity","molecular_function"
"NOS2",4843,"GO_0050660","flavin adenine dinucleotide binding","molecular_function"
"NOS2",4843,"GO_0016491","oxidoreductase activity","molecular_function"
"NOS2",4843,"GO_0010181","FMN binding","molecular_function"
"NOS2",4843,"GO_0020037","heme binding","molecular_function"
"NOS2",4843,"GO_0050661","NADP binding","molecular_function"
"NOS2",4843,"GO_0005516","calmodulin binding","molecular_function"
"NOS2",4843,"GO_0004517","nitric-oxide synthase activity","molecular_function"
"NOS2",4843,"GO_0046872","metal ion binding","molecular_function"
"NOS2",4843,"GO_0005515","protein binding","molecular_function"
"NOS2",4843,"GO_0042803","protein homodimerization activity","molecular_function"
"NOS2",4843,"GO_0034617","tetrahydrobiopterin binding","molecular_function"
"NOS2",4843,"GO_0034618","arginine binding","molecular_function"
"ODC1",4953,"GO_0003824","catalytic activity","molecular_function"
"ODC1",4953,"GO_0016829","lyase activity","molecular_function"
"ODC1",4953,"GO_0042803","protein homodimerization activity","molecular_function"
"ODC1",4953,"GO_0005515","protein binding","molecular_function"
"ODC1",4953,"GO_0016831","carboxy-lyase activity","molecular_function"
"ODC1",4953,"GO_0004586","ornithine decarboxylase activity","molecular_function"
"PIK3CA",5290,"GO_0016301","kinase activity","molecular_function"
"PIK3CA",5290,"GO_0035004","phosphatidylinositol 3-kinase activity","molecular_function"
"PIK3CA",5290,"GO_0005515","protein binding","molecular_function"
"PIK3CA",5290,"GO_0000166","nucleotide binding","molecular_function"
"PIK3CA",5290,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"PIK3CA",5290,"GO_0005524","ATP binding","molecular_function"
"PIK3CA",5290,"GO_0016740","transferase activity","molecular_function"
"PIK3CA",5290,"GO_0106310","protein serine kinase activity","molecular_function"
"PIK3CA",5290,"GO_0046934","phosphatidylinositol-4,5-bisphosphate 3-kinase activity","molecular_function"
"PIK3CA",5290,"GO_0052812","phosphatidylinositol-3,4-bisphosphate 5-kinase activity","molecular_function"
"PIK3CA",5290,"GO_0016303","1-phosphatidylinositol-3-kinase activity","molecular_function"
"PIK3CA",5290,"GO_0035005","1-phosphatidylinositol-4-phosphate 3-kinase activity","molecular_function"
"PIK3CA",5290,"GO_0052742","phosphatidylinositol kinase activity","molecular_function"
"PIK3CA",5290,"GO_0030295","protein kinase activator activity","molecular_function"
"PIK3CA",5290,"GO_0043539","protein serine/threonine kinase activator activity","molecular_function"
"PIK3CA",5290,"GO_0043560","insulin receptor substrate binding","molecular_function"
"PIK3CB",5291,"GO_0016301","kinase activity","molecular_function"
"PIK3CB",5291,"GO_0035004","phosphatidylinositol 3-kinase activity","molecular_function"
"PIK3CB",5291,"GO_0000166","nucleotide binding","molecular_function"
"PIK3CB",5291,"GO_0005524","ATP binding","molecular_function"
"PIK3CB",5291,"GO_0016740","transferase activity","molecular_function"
"PIK3CB",5291,"GO_0106310","protein serine kinase activity","molecular_function"
"PIK3CB",5291,"GO_0005515","protein binding","molecular_function"
"PIK3CB",5291,"GO_0046934","phosphatidylinositol-4,5-bisphosphate 3-kinase activity","molecular_function"
"PIK3CB",5291,"GO_0052812","phosphatidylinositol-3,4-bisphosphate 5-kinase activity","molecular_function"
"PIK3CB",5291,"GO_0016303","1-phosphatidylinositol-3-kinase activity","molecular_function"
"PIK3CB",5291,"GO_0035005","1-phosphatidylinositol-4-phosphate 3-kinase activity","molecular_function"
"PIK3CB",5291,"GO_0052742","phosphatidylinositol kinase activity","molecular_function"
"PIK3CB",5291,"GO_0043560","insulin receptor substrate binding","molecular_function"
"PIK3CD",5293,"GO_0016301","kinase activity","molecular_function"
"PIK3CD",5293,"GO_0035004","phosphatidylinositol 3-kinase activity","molecular_function"
"PIK3CD",5293,"GO_0000166","nucleotide binding","molecular_function"
"PIK3CD",5293,"GO_0005524","ATP binding","molecular_function"
"PIK3CD",5293,"GO_0016740","transferase activity","molecular_function"
"PIK3CD",5293,"GO_0005515","protein binding","molecular_function"
"PIK3CD",5293,"GO_0046934","phosphatidylinositol-4,5-bisphosphate 3-kinase activity","molecular_function"
"PIK3CD",5293,"GO_0052812","phosphatidylinositol-3,4-bisphosphate 5-kinase activity","molecular_function"
"PIK3CD",5293,"GO_0016303","1-phosphatidylinositol-3-kinase activity","molecular_function"
"PIK3CD",5293,"GO_0035005","1-phosphatidylinositol-4-phosphate 3-kinase activity","molecular_function"
"PIK3CD",5293,"GO_0052742","phosphatidylinositol kinase activity","molecular_function"
"PIK3R1",5295,"GO_0005515","protein binding","molecular_function"
"PIK3R1",5295,"GO_0046935","1-phosphatidylinositol-3-kinase regulator activity","molecular_function"
"PIK3R1",5295,"GO_0035014","phosphatidylinositol 3-kinase regulator activity","molecular_function"
"PIK3R1",5295,"GO_0019903","protein phosphatase binding","molecular_function"
"PIK3R1",5295,"GO_0001784","phosphotyrosine residue binding","molecular_function"
"PIK3R1",5295,"GO_0005159","insulin-like growth factor receptor binding","molecular_function"
"PIK3R1",5295,"GO_0005158","insulin receptor binding","molecular_function"
"PIK3R1",5295,"GO_0043125","ErbB-3 class receptor binding","molecular_function"
"PIK3R1",5295,"GO_0043559","insulin binding","molecular_function"
"PIK3R1",5295,"GO_0005168","neurotrophin TRKA receptor binding","molecular_function"
"PIK3R1",5295,"GO_0005068","transmembrane receptor protein tyrosine kinase adaptor activity","molecular_function"
"PIK3R1",5295,"GO_0043548","phosphatidylinositol 3-kinase binding","molecular_function"
"PIK3R1",5295,"GO_0036312","phosphatidylinositol 3-kinase regulatory subunit binding","molecular_function"
"PIK3R1",5295,"GO_0043539","protein serine/threonine kinase activator activity","molecular_function"
"PIK3R1",5295,"GO_0043560","insulin receptor substrate binding","molecular_function"
"PIK3R1",5295,"GO_0046982","protein heterodimerization activity","molecular_function"
"PIK3R1",5295,"GO_0016301","kinase activity","molecular_function"
"PIK3R2",5296,"GO_0005515","protein binding","molecular_function"
"PIK3R2",5296,"GO_0046935","1-phosphatidylinositol-3-kinase regulator activity","molecular_function"
"PIK3R2",5296,"GO_0019903","protein phosphatase binding","molecular_function"
"PIK3R2",5296,"GO_0046982","protein heterodimerization activity","molecular_function"
"PIK3R2",5296,"GO_0001784","phosphotyrosine residue binding","molecular_function"
"PIK3R2",5296,"GO_0030971","receptor tyrosine kinase binding","molecular_function"
"PIK3R2",5296,"GO_0036312","phosphatidylinositol 3-kinase regulatory subunit binding","molecular_function"
"PIK3R3",8503,"GO_0005515","protein binding","molecular_function"
"PIK3R3",8503,"GO_0046935","1-phosphatidylinositol-3-kinase regulator activity","molecular_function"
"PIK3R3",8503,"GO_0016303","1-phosphatidylinositol-3-kinase activity","molecular_function"
"PIK3R3",8503,"GO_0001784","phosphotyrosine residue binding","molecular_function"
"PLA2G2A",5320,"GO_0005509","calcium ion binding","molecular_function"
"PLA2G2A",5320,"GO_0004623","phospholipase A2 activity","molecular_function"
"PLA2G2A",5320,"GO_0046872","metal ion binding","molecular_function"
"PLA2G2A",5320,"GO_0016787","hydrolase activity","molecular_function"
"PLA2G2A",5320,"GO_0003824","catalytic activity","molecular_function"
"PLA2G2A",5320,"GO_0005543","phospholipid binding","molecular_function"
"PLA2G2A",5320,"GO_0047498","calcium-dependent phospholipase A2 activity","molecular_function"
"PLCB1",23236,"GO_0005509","calcium ion binding","molecular_function"
